,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,21,0.14193951151119957,10,37,70,0.2,48,rough
1,1,22,0.6800673339791677,48,37,70,0.2,48,rough
2,2,23,0.7316097803430913,48,37,70,0.2,48,rough
3,3,24,0.9112850974406668,64,37,70,0.2,48,rough
4,4,25,0.9040468366975831,65,37,70,0.2,48,rough
5,5,26,0.9998818439062999,70,37,70,0.2,48,rough
6,6,25,0.9040468366975831,64,37,70,0.2,48,rough
7,7,24,0.9112850974406668,65,37,70,0.2,48,rough
8,8,23,0.7316097803430913,51,37,70,0.2,48,rough
9,9,22,0.6800673339791677,47,37,70,0.2,48,rough
10,10,21,0.14193951151119957,9,37,70,0.2,48,rough
