,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,27,0.324922042133401,20,34,61,0.2,55,smooth
1,1,28,0.22420210225450524,14,34,61,0.2,55,smooth
2,2,29,0.315694799139709,21,34,61,0.2,55,smooth
3,3,26,0.594660589471055,35,34,61,0.2,55,smooth
4,4,25,0.8523976833870741,51,34,61,0.2,55,smooth
5,5,24,0.9112870124268491,57,34,61,0.2,55,smooth
6,6,23,0.7158811875978517,44,34,61,0.2,55,smooth
7,7,22,0.3534351922830737,22,34,61,0.2,55,smooth
8,8,21,0.026803533055305816,2,34,61,0.2,55,smooth
9,9,20,0.0,1,34,61,0.2,55,smooth
10,10,19,0.23799774130774182,15,34,61,0.2,55,smooth
