,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,6,0.18364583036531093,10,17,62,0.2,54,smooth
1,1,7,0.008285534327977255,0,17,62,0.2,54,smooth
2,2,5,0.4638155536078868,29,17,62,0.2,54,smooth
3,3,4,0.7111551174336251,45,17,62,0.2,54,smooth
4,4,3,0.8523521316824683,52,17,62,0.2,54,smooth
5,5,2,0.9358317375717077,58,17,62,0.2,54,smooth
6,6,1,1.0,62,17,62,0.2,54,smooth
7,7,2,0.9358317375717077,59,17,62,0.2,54,smooth
8,8,3,0.8523521316824683,53,17,62,0.2,54,smooth
9,9,4,0.7111551174336251,44,17,62,0.2,54,smooth
10,10,5,0.4638155536078868,30,17,62,0.2,54,smooth
