,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,25,0.1250872307634491,11,36,79,0.4,52,rough
1,1,24,0.25636345706683383,21,36,79,0.4,52,rough
2,2,26,0.29557968594470574,22,36,79,0.4,52,rough
3,3,23,0.6884233521894627,55,36,79,0.4,52,rough
4,4,22,0.6302775513280877,50,36,79,0.4,52,rough
5,5,21,0.49540979588953427,40,36,79,0.4,52,rough
6,6,20,0.7382086968348924,58,36,79,0.4,52,rough
7,7,19,1.0,79,36,79,0.4,52,rough
8,8,18,0.8854780200836803,71,36,79,0.4,52,rough
9,9,17,0.8606687442765384,68,36,79,0.4,52,rough
10,10,16,0.7707230424640541,61,36,79,0.4,52,rough
