,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,15,0.0,1,30,70,0.4,21,smooth
1,1,16,0.07942998123673048,7,30,70,0.4,21,smooth
2,2,17,0.19591244680975642,12,30,70,0.4,21,smooth
3,3,18,0.30581606862494903,20,30,70,0.4,21,smooth
4,4,19,0.3825851950026677,27,30,70,0.4,21,smooth
5,5,20,0.3790120233346004,27,30,70,0.4,21,smooth
6,6,19,0.3825851950026677,27,30,70,0.4,21,smooth
7,7,18,0.30581606862494903,19,30,70,0.4,21,smooth
8,8,17,0.19591244680975642,15,30,70,0.4,21,smooth
9,9,16,0.07942998123673048,5,30,70,0.4,21,smooth
10,10,19,0.3825851950026677,28,30,70,0.4,21,smooth
