,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,1,0.08358067078108065,6,6,66,0,23,smooth
1,1,2,0.06644448639617807,5,6,66,0,23,smooth
2,2,3,0.15546655232452175,11,6,66,0,23,smooth
3,3,4,0.3450370851743958,23,6,66,0,23,smooth
4,4,5,0.46653471435577637,31,6,66,0,23,smooth
5,5,6,0.38831563190634455,24,6,66,0,23,smooth
6,6,7,0.21264320055056687,14,6,66,0,23,smooth
7,7,4,0.3450370851743958,22,6,66,0,23,smooth
8,8,5,0.46653471435577637,31,6,66,0,23,smooth
9,9,4,0.3450370851743958,24,6,66,0,23,smooth
10,10,5,0.46653471435577637,31,6,66,0,23,smooth
