,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,17,0.3311263310673438,24,20,72,0,47,rough
1,1,18,0.5945009541695622,42,20,72,0,47,rough
2,2,19,0.544490394655662,40,20,72,0,47,rough
3,3,20,0.08494883510488965,6,20,72,0,47,rough
4,4,19,0.544490394655662,40,20,72,0,47,rough
5,5,18,0.5945009541695622,43,20,72,0,47,rough
6,6,17,0.3311263310673438,22,20,72,0,47,rough
7,7,19,0.544490394655662,38,20,72,0,47,rough
8,8,18,0.5945009541695622,42,20,72,0,47,rough
9,9,19,0.544490394655662,39,20,72,0,47,rough
10,10,18,0.5945009541695622,44,20,72,0,47,rough
