,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,24,0.6844862778721135,54,35,79,1,14,smooth
1,1,23,0.7514320756981244,58,35,79,1,14,smooth
2,2,22,0.905066361769084,71,35,79,1,14,smooth
3,3,21,1.0,78,35,79,1,14,smooth
4,4,25,0.6664760642684788,50,35,79,1,14,smooth
5,5,26,0.5968639856253268,47,35,79,1,14,smooth
6,6,22,0.905066361769084,70,35,79,1,14,smooth
7,7,23,0.7514320756981244,61,35,79,1,14,smooth
8,8,24,0.6844862778721135,54,35,79,1,14,smooth
9,9,27,0.4537478736980271,36,35,79,1,14,smooth
10,10,25,0.6664760642684788,54,35,79,1,14,smooth
