,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,18,0.7498194276422357,58,34,77,0,72,rough
1,1,19,0.2711232526705856,21,34,77,0,72,rough
2,2,17,0.6284445147034865,48,34,77,0,72,rough
3,3,16,0.07927695505244256,6,34,77,0,72,rough
4,4,20,0.266112785525728,21,34,77,0,72,rough
5,5,21,0.11353352008147591,7,34,77,0,72,rough
6,6,15,0.23149236668841078,18,34,77,0,72,rough
7,7,14,0.041085626170292384,2,34,77,0,72,rough
8,8,13,0.016320360024304443,2,34,77,0,72,rough
9,9,12,0.279189713548811,21,34,77,0,72,rough
10,10,11,0.10058296940066748,8,34,77,0,72,rough
