,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,14,0.456664753828438,28,8,62,0.2,72,rough
1,1,15,0.2864179026369994,18,8,62,0.2,72,rough
2,2,13,0.6242994293834844,38,8,62,0.2,72,rough
3,3,12,0.6747111689714541,42,8,62,0.2,72,rough
4,4,11,0.6459187672257226,40,8,62,0.2,72,rough
5,5,16,0.14128556692252345,8,8,62,0.2,72,rough
6,6,17,0.24960446783689674,15,8,62,0.2,72,rough
7,7,18,0.5302106499335952,33,8,62,0.2,72,rough
8,8,19,1.0,62,8,62,0.2,72,rough
9,9,20,0.829469592728304,51,8,62,0.2,72,rough
10,10,19,1.0,62,8,62,0.2,72,rough
