,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,12,0.43364113723498204,28,20,62,0.2,62,smooth
1,1,13,0.3473188344611166,21,20,62,0.2,62,smooth
2,2,14,0.22240736632140698,13,20,62,0.2,62,smooth
3,3,11,0.4970772499780818,31,20,62,0.2,62,smooth
4,4,10,0.4960656156447567,30,20,62,0.2,62,smooth
5,5,9,0.34028702833383423,22,20,62,0.2,62,smooth
6,6,15,0.15789578412695854,9,20,62,0.2,62,smooth
7,7,16,0.24636195760732174,15,20,62,0.2,62,smooth
8,8,17,0.432799625411233,28,20,62,0.2,62,smooth
9,9,18,0.6511280457304155,41,20,62,0.2,62,smooth
10,10,19,0.8657050895916107,55,20,62,0.2,62,smooth
