,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,14,0.783394480752409,51,3,64,0.6,4,rough
1,1,15,0.6781859873024033,45,3,64,0.6,4,rough
2,2,13,0.935724702067916,60,3,64,0.6,4,rough
3,3,12,1.0,65,3,64,0.6,4,rough
4,4,11,0.9952541178795606,63,3,64,0.6,4,rough
5,5,16,0.24287006075582576,15,3,64,0.6,4,rough
6,6,17,0.16787784227238578,13,3,64,0.6,4,rough
7,7,18,0.37695579932269957,24,3,64,0.6,4,rough
8,8,19,0.22396511866928806,14,3,64,0.6,4,rough
9,9,20,0.0,0,3,64,0.6,4,rough
10,10,13,0.935724702067916,61,3,64,0.6,4,rough
