,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,18,0.2548453242809526,19,22,77,0.6,67,smooth
1,1,17,0.13985549088869995,12,22,77,0.6,67,smooth
2,2,19,0.38550762404536876,30,22,77,0.6,67,smooth
3,3,20,0.4494023669394438,34,22,77,0.6,67,smooth
4,4,21,0.43922289654260604,35,22,77,0.6,67,smooth
5,5,22,0.3147905585366214,24,22,77,0.6,67,smooth
6,6,19,0.38550762404536876,29,22,77,0.6,67,smooth
7,7,20,0.4494023669394438,34,22,77,0.6,67,smooth
8,8,19,0.38550762404536876,29,22,77,0.6,67,smooth
9,9,20,0.4494023669394438,35,22,77,0.6,67,smooth
10,10,19,0.38550762404536876,29,22,77,0.6,67,smooth
