,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,23,0.41377686035046957,30,22,75,0,25,rough
1,1,22,0.7688118669245889,59,22,75,0,25,rough
2,2,21,0.8343249292753155,63,22,75,0,25,rough
3,3,24,0.0,3,22,75,0,25,rough
4,4,25,0.17280625763209997,13,22,75,0,25,rough
5,5,20,0.26417814927570815,19,22,75,0,25,rough
6,6,19,0.32516526426771203,23,22,75,0,25,rough
7,7,18,0.6815934905088304,52,22,75,0,25,rough
8,8,17,0.8940419898399635,68,22,75,0,25,rough
9,9,16,0.5965813133398254,44,22,75,0,25,rough
10,10,15,0.3220108061959721,24,22,75,0,25,rough
