,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,21,0.2578088551559046,18,30,72,0.8,0,smooth
1,1,22,0.10469565873394632,7,30,72,0.8,0,smooth
2,2,23,0.03942321410779356,1,30,72,0.8,0,smooth
3,3,20,0.3790120233346004,28,30,72,0.8,0,smooth
4,4,19,0.3825851950026677,28,30,72,0.8,0,smooth
5,5,18,0.30581606862494903,19,30,72,0.8,0,smooth
6,6,24,0.053840490008198454,3,30,72,0.8,0,smooth
7,7,17,0.19591244680975642,13,30,72,0.8,0,smooth
8,8,16,0.07942998123673048,6,30,72,0.8,0,smooth
9,9,25,0.07522264578643877,6,30,72,0.8,0,smooth
10,10,26,0.10325471361675888,8,30,72,0.8,0,smooth
