,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,28,0.31543951166824213,21,19,64,0.4,19,rough
1,1,27,0.5159010349805373,34,19,64,0.4,19,rough
2,2,26,0.45529160462281126,29,19,64,0.4,19,rough
3,3,29,0.5335744642555847,34,19,64,0.4,19,rough
4,4,30,0.5226178625142612,34,19,64,0.4,19,rough
5,5,25,0.31327984755954896,22,19,64,0.4,19,rough
6,6,24,0.0,0,19,64,0.4,19,rough
7,7,23,0.025910586900282733,1,19,64,0.4,19,rough
8,8,22,0.24339278739270817,16,19,64,0.4,19,rough
9,9,21,0.4435659994638364,28,19,64,0.4,19,rough
10,10,20,0.5313973395210437,34,19,64,0.4,19,rough
