,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,6,0.34671594460775984,25,24,72,0.8,48,smooth
1,1,7,0.6620576666663932,49,24,72,0.8,48,smooth
2,2,8,0.9068470642522731,66,24,72,0.8,48,smooth
3,3,9,1.0,71,24,72,0.8,48,smooth
4,4,10,0.922082235799452,65,24,72,0.8,48,smooth
5,5,11,0.751695372131809,54,24,72,0.8,48,smooth
6,6,12,0.6038025896622993,44,24,72,0.8,48,smooth
7,7,9,1.0,75,24,72,0.8,48,smooth
8,8,8,0.9068470642522731,64,24,72,0.8,48,smooth
9,9,9,1.0,75,24,72,0.8,48,smooth
10,10,8,0.9068470642522731,67,24,72,0.8,48,smooth
