,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,18,0.2679680392165098,19,9,69,0,16,rough
1,1,17,0.4037794353405534,28,9,69,0,16,rough
2,2,19,0.2748724008730242,20,9,69,0,16,rough
3,3,16,0.5636587149140109,40,9,69,0,16,rough
4,4,20,0.6684617586028764,48,9,69,0,16,rough
5,5,21,1.0,70,9,69,0,16,rough
6,6,22,0.8347780606466039,57,9,69,0,16,rough
7,7,23,0.654786424640036,44,9,69,0,16,rough
8,8,24,0.5707736925532901,40,9,69,0,16,rough
9,9,25,0.6189322608612229,42,9,69,0,16,rough
10,10,26,0.7872973791698153,55,9,69,0,16,rough
