,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,13,0.7655780093565977,50,6,64,0.6,9,rough
1,1,14,0.6324338035085821,42,6,64,0.6,9,rough
2,2,15,0.8002557402236996,51,6,64,0.6,9,rough
3,3,16,0.4103089002383267,27,6,64,0.6,9,rough
4,4,17,0.6695509431437915,41,6,64,0.6,9,rough
5,5,18,0.993617036115647,64,6,64,0.6,9,rough
6,6,19,0.8179174035888768,53,6,64,0.6,9,rough
7,7,20,0.4879354979703924,30,6,64,0.6,9,rough
8,8,19,0.8179174035888768,52,6,64,0.6,9,rough
9,9,18,0.993617036115647,64,6,64,0.6,9,rough
10,10,17,0.6695509431437915,43,6,64,0.6,9,rough
