,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,4,0.30486093130629816,22,14,78,0,57,rough
1,1,5,0.2518444159423507,17,14,78,0,57,rough
2,2,6,0.43350906350807766,35,14,78,0,57,rough
3,3,7,0.536962438365207,41,14,78,0,57,rough
4,4,8,0.44476167646166304,35,14,78,0,57,rough
5,5,9,0.6346036384231863,49,14,78,0,57,rough
6,6,10,0.6015967713897674,47,14,78,0,57,rough
7,7,11,0.4519758847934451,37,14,78,0,57,rough
8,8,12,0.3488361525184188,29,14,78,0,57,rough
9,9,13,0.5582151722355261,44,14,78,0,57,rough
10,10,14,0.1613739995862394,11,14,78,0,57,rough
