,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,14,0.3558998516772202,23,17,62,0.6,76,smooth
1,1,15,0.48391786123825625,30,17,62,0.6,76,smooth
2,2,16,0.5682448741063837,35,17,62,0.6,76,smooth
3,3,17,0.4641494230901681,28,17,62,0.6,76,smooth
4,4,13,0.369881222689252,22,17,62,0.6,76,smooth
5,5,12,0.49005121406469443,30,17,62,0.6,76,smooth
6,6,11,0.5258467914591911,33,17,62,0.6,76,smooth
7,7,18,0.23954692694090374,15,17,62,0.6,76,smooth
8,8,19,0.055662650971580796,5,17,62,0.6,76,smooth
9,9,16,0.5682448741063837,36,17,62,0.6,76,smooth
10,10,15,0.48391786123825625,29,17,62,0.6,76,smooth
