,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,12,0.4773319567233534,38,28,75,0,25,smooth
1,1,11,0.19336590392613398,14,28,75,0,25,smooth
2,2,13,0.7620703813890717,56,28,75,0,25,smooth
3,3,14,0.9559759110361399,73,28,75,0,25,smooth
4,4,15,1.0,76,28,75,0,25,smooth
5,5,16,0.9182645990201425,67,28,75,0,25,smooth
6,6,17,0.8033253460059827,61,28,75,0,25,smooth
7,7,18,0.7228656222634141,53,28,75,0,25,smooth
8,8,19,0.7117726773538587,54,28,75,0,25,smooth
9,9,20,0.7751903894645767,59,28,75,0,25,smooth
10,10,14,0.9559759110361399,71,28,75,0,25,smooth
