,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,12,0.3428826466609615,21,11,62,0.4,54,smooth
1,1,13,0.4768437989224892,28,11,62,0.4,54,smooth
2,2,14,0.5482240170044905,35,11,62,0.4,54,smooth
3,3,15,0.5219982919602216,32,11,62,0.4,54,smooth
4,4,16,0.49698399806675614,29,11,62,0.4,54,smooth
5,5,17,0.5208937951364767,33,11,62,0.4,54,smooth
6,6,18,0.5369527674197859,33,11,62,0.4,54,smooth
7,7,19,0.5345222037205756,34,11,62,0.4,54,smooth
8,8,20,0.5129970642778,34,11,62,0.4,54,smooth
9,9,19,0.5345222037205756,34,11,62,0.4,54,smooth
10,10,18,0.5369527674197859,32,11,62,0.4,54,smooth
