,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,1,0.4993348619526304,34,10,73,0.6,23,smooth
1,1,2,0.5356488591539769,39,10,73,0.6,23,smooth
2,2,3,0.5978147399985966,46,10,73,0.6,23,smooth
3,3,4,0.6391426995242028,48,10,73,0.6,23,smooth
4,4,5,0.573424999444642,44,10,73,0.6,23,smooth
5,5,6,0.44589061385168444,32,10,73,0.6,23,smooth
6,6,7,0.37079851452242074,27,10,73,0.6,23,smooth
7,7,3,0.5978147399985966,44,10,73,0.6,23,smooth
8,8,2,0.5356488591539769,38,10,73,0.6,23,smooth
9,9,4,0.6391426995242028,46,10,73,0.6,23,smooth
10,10,5,0.573424999444642,41,10,73,0.6,23,smooth
