,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,5,0.41323091981805454,29,14,67,0.6,50,smooth
1,1,6,0.13802274774081738,8,14,67,0.6,50,smooth
2,2,4,0.7254461835490879,49,14,67,0.6,50,smooth
3,3,3,0.9663377520154366,65,14,67,0.6,50,smooth
4,4,2,1.0,66,14,67,0.6,50,smooth
5,5,1,0.8301002966333916,54,14,67,0.6,50,smooth
6,6,3,0.9663377520154366,63,14,67,0.6,50,smooth
7,7,4,0.7254461835490879,47,14,67,0.6,50,smooth
8,8,3,0.9663377520154366,65,14,67,0.6,50,smooth
9,9,2,1.0,66,14,67,0.6,50,smooth
10,10,3,0.9663377520154366,65,14,67,0.6,50,smooth
