,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,27,0.4471186908440719,31,1,72,0.8,28,smooth
1,1,28,0.13241878686805494,9,1,72,0.8,28,smooth
2,2,26,0.7834730077799389,57,1,72,0.8,28,smooth
3,3,25,0.9459541684236629,67,1,72,0.8,28,smooth
4,4,24,0.9305137307794434,66,1,72,0.8,28,smooth
5,5,23,0.9165358779785636,65,1,72,0.8,28,smooth
6,6,22,0.9716152299746291,70,1,72,0.8,28,smooth
7,7,21,1.0,71,1,72,0.8,28,smooth
8,8,26,0.7834730077799389,57,1,72,0.8,28,smooth
9,9,25,0.9459541684236629,69,1,72,0.8,28,smooth
10,10,24,0.9305137307794434,68,1,72,0.8,28,smooth
