,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,3,0.0,0,32,70,0,59,smooth
1,1,4,0.1281807788331418,8,32,70,0,59,smooth
2,2,5,0.4268872318033567,29,32,70,0,59,smooth
3,3,6,0.6594606996919687,46,32,70,0,59,smooth
4,4,7,0.6609133991634292,46,32,70,0,59,smooth
5,5,8,0.6102448899069348,43,32,70,0,59,smooth
6,6,9,0.7181598100770484,49,32,70,0,59,smooth
7,7,10,0.8265216734120533,58,32,70,0,59,smooth
8,8,11,0.6338869968157095,43,32,70,0,59,smooth
9,9,12,0.2631959314313359,18,32,70,0,59,smooth
10,10,13,0.1654979598046163,11,32,70,0,59,smooth
