,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,17,0.8940419898399635,67,22,76,0,15,rough
1,1,18,0.6815934905088304,51,22,76,0,15,rough
2,2,19,0.32516526426771203,24,22,76,0,15,rough
3,3,16,0.5965813133398254,44,22,76,0,15,rough
4,4,15,0.3220108061959721,24,22,76,0,15,rough
5,5,14,0.39996084669838433,30,22,76,0,15,rough
6,6,13,0.04416305524450133,4,22,76,0,15,rough
7,7,20,0.26417814927570815,22,22,76,0,15,rough
8,8,21,0.8343249292753155,65,22,76,0,15,rough
9,9,22,0.7688118669245889,58,22,76,0,15,rough
10,10,23,0.41377686035046957,33,22,76,0,15,rough
