,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,23,0.0,1,3,78,0.8,9,smooth
1,1,22,0.16649204100866172,13,3,78,0.8,9,smooth
2,2,21,0.4300722619829549,33,3,78,0.8,9,smooth
3,3,24,0.01775823218170133,2,3,78,0.8,9,smooth
4,4,25,0.1525756686839944,12,3,78,0.8,9,smooth
5,5,26,0.24889260023549223,19,3,78,0.8,9,smooth
6,6,27,0.2527205247281528,20,3,78,0.8,9,smooth
7,7,28,0.2583755096368173,20,3,78,0.8,9,smooth
8,8,29,0.30602578914275785,25,3,78,0.8,9,smooth
9,9,30,0.3069719129247653,23,3,78,0.8,9,smooth
10,10,26,0.24889260023549223,19,3,78,0.8,9,smooth
