,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,17,0.432799625411233,28,20,63,0.4,62,smooth
1,1,16,0.24636195760732174,15,20,63,0.4,62,smooth
2,2,18,0.6511280457304155,40,20,63,0.4,62,smooth
3,3,19,0.8657050895916107,54,20,63,0.4,62,smooth
4,4,20,1.0,62,20,63,0.4,62,smooth
5,5,21,0.9992988013845073,63,20,63,0.4,62,smooth
6,6,22,0.9048837591118988,56,20,63,0.4,62,smooth
7,7,21,0.9992988013845073,64,20,63,0.4,62,smooth
8,8,20,1.0,64,20,63,0.4,62,smooth
9,9,19,0.8657050895916107,55,20,63,0.4,62,smooth
10,10,18,0.6511280457304155,42,20,63,0.4,62,smooth
