,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,23,0.0,0,10,73,0.4,7,smooth
1,1,22,0.007090449210024568,0,10,73,0.4,7,smooth
2,2,21,0.2750810181162411,21,10,73,0.4,7,smooth
3,3,24,0.21084720491583028,14,10,73,0.4,7,smooth
4,4,25,0.4497072422703715,33,10,73,0.4,7,smooth
5,5,26,0.5344235554546856,39,10,73,0.4,7,smooth
6,6,27,0.4813356256272027,36,10,73,0.4,7,smooth
7,7,28,0.3727790063324698,28,10,73,0.4,7,smooth
8,8,29,0.27845329185908807,21,10,73,0.4,7,smooth
9,9,30,0.29846978454429185,22,10,73,0.4,7,smooth
10,10,25,0.4497072422703715,34,10,73,0.4,7,smooth
