,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,16,0.0,1,4,75,0.8,38,smooth
1,1,17,0.08180203876563794,7,4,75,0.8,38,smooth
2,2,18,0.3112457074204715,24,4,75,0.8,38,smooth
3,3,19,0.5669089072087897,44,4,75,0.8,38,smooth
4,4,20,0.752383702765443,56,4,75,0.8,38,smooth
5,5,21,0.8688362420758847,66,4,75,0.8,38,smooth
6,6,22,0.9578787818179191,71,4,75,0.8,38,smooth
7,7,23,1.0,74,4,75,0.8,38,smooth
8,8,24,0.9410162889103971,73,4,75,0.8,38,smooth
9,9,25,0.787569663734046,59,4,75,0.8,38,smooth
10,10,26,0.5926501115380347,45,4,75,0.8,38,smooth
