,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,29,0.27845329185908807,21,10,73,0.4,61,smooth
1,1,28,0.3727790063324698,26,10,73,0.4,61,smooth
2,2,27,0.4813356256272027,35,10,73,0.4,61,smooth
3,3,26,0.5344235554546856,39,10,73,0.4,61,smooth
4,4,25,0.4497072422703715,33,10,73,0.4,61,smooth
5,5,24,0.21084720491583028,15,10,73,0.4,61,smooth
6,6,27,0.4813356256272027,35,10,73,0.4,61,smooth
7,7,26,0.5344235554546856,39,10,73,0.4,61,smooth
8,8,27,0.4813356256272027,35,10,73,0.4,61,smooth
9,9,26,0.5344235554546856,40,10,73,0.4,61,smooth
10,10,27,0.4813356256272027,35,10,73,0.4,61,smooth
