,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,7,0.24962429237364994,17,36,61,0.2,34,smooth
1,1,8,0.3841351757692955,24,36,61,0.2,34,smooth
2,2,9,0.6509396239863302,40,36,61,0.2,34,smooth
3,3,10,0.8419132415680805,51,36,61,0.2,34,smooth
4,4,11,0.9439160664377791,56,36,61,0.2,34,smooth
5,5,12,1.0,61,36,61,0.2,34,smooth
6,6,13,0.9310868035614035,56,36,61,0.2,34,smooth
7,7,14,0.7153738460737423,45,36,61,0.2,34,smooth
8,8,13,0.9310868035614035,56,36,61,0.2,34,smooth
9,9,12,1.0,61,36,61,0.2,34,smooth
10,10,11,0.9439160664377791,59,36,61,0.2,34,smooth
