,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,25,0.758071940954461,54,16,73,0.4,57,rough
1,1,26,0.5391296525601827,39,16,73,0.4,57,rough
2,2,24,1.0,75,16,73,0.4,57,rough
3,3,23,0.9412018846526767,68,16,73,0.4,57,rough
4,4,22,0.9696616606726823,73,16,73,0.4,57,rough
5,5,21,0.7290238090100134,53,16,73,0.4,57,rough
6,6,24,1.0,72,16,73,0.4,57,rough
7,7,23,0.9412018846526767,69,16,73,0.4,57,rough
8,8,24,1.0,75,16,73,0.4,57,rough
9,9,23,0.9412018846526767,69,16,73,0.4,57,rough
10,10,24,1.0,74,16,73,0.4,57,rough
