,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,29,0.3318862790941167,25,4,75,0.6,5,rough
1,1,28,0.0,0,4,75,0.6,5,rough
2,2,30,0.5898020234618504,43,4,75,0.6,5,rough
3,3,27,0.5438974122079622,40,4,75,0.6,5,rough
4,4,26,0.6813777388576087,50,4,75,0.6,5,rough
5,5,25,0.8212411761701928,61,4,75,0.6,5,rough
6,6,24,0.632342781548526,47,4,75,0.6,5,rough
7,7,23,0.3789632337383859,29,4,75,0.6,5,rough
8,8,22,0.37681962097143373,28,4,75,0.6,5,rough
9,9,26,0.6813777388576087,52,4,75,0.6,5,rough
10,10,25,0.8212411761701928,62,4,75,0.6,5,rough
