,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,4,0.43353600909461565,30,6,71,0.6,2,rough
1,1,5,0.16944809262696914,11,6,71,0.6,2,rough
2,2,3,0.7125645622989514,49,6,71,0.6,2,rough
3,3,2,0.19107719698922085,12,6,71,0.6,2,rough
4,4,6,0.3137027734653435,23,6,71,0.6,2,rough
5,5,3,0.7125645622989514,51,6,71,0.6,2,rough
6,6,7,0.3744445524084639,25,6,71,0.6,2,rough
7,7,8,0.08091171590781421,5,6,71,0.6,2,rough
8,8,3,0.7125645622989514,51,6,71,0.6,2,rough
9,9,9,0.18232591955902747,13,6,71,0.6,2,rough
10,10,3,0.7125645622989514,48,6,71,0.6,2,rough
