,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,17,0.787374658536536,61,14,76,0.6,7,rough
1,1,16,0.4159930159605165,33,14,76,0.6,7,rough
2,2,18,0.675474460709207,51,14,76,0.6,7,rough
3,3,19,0.49605763440324074,38,14,76,0.6,7,rough
4,4,20,0.4658012325949179,36,14,76,0.6,7,rough
5,5,15,0.0,0,14,76,0.6,7,rough
6,6,14,0.1613739995862394,14,14,76,0.6,7,rough
7,7,21,0.49250231077386625,39,14,76,0.6,7,rough
8,8,22,0.8582578011694865,63,14,76,0.6,7,rough
9,9,23,1.0,76,14,76,0.6,7,rough
10,10,24,0.9576932309003159,72,14,76,0.6,7,rough
