,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,20,0.0,0,6,68,0.8,36,smooth
1,1,19,0.10140121103991097,8,6,68,0.8,36,smooth
2,2,18,0.3252517192907896,21,6,68,0.8,36,smooth
3,3,17,0.6092135904892688,41,6,68,0.8,36,smooth
4,4,16,0.8666690724497781,61,6,68,0.8,36,smooth
5,5,15,1.0,68,6,68,0.8,36,smooth
6,6,14,0.9552314851015172,65,6,68,0.8,36,smooth
7,7,13,0.7489054898283981,49,6,68,0.8,36,smooth
8,8,12,0.4619808979147282,32,6,68,0.8,36,smooth
9,9,11,0.21679425747326544,16,6,68,0.8,36,smooth
10,10,10,0.08884411520956448,6,6,68,0.8,36,smooth
