,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,25,1.0,67,6,67,0.4,63,rough
1,1,24,0.6590812806609082,46,6,67,0.4,63,rough
2,2,26,0.9763356965186142,64,6,67,0.4,63,rough
3,3,27,0.48308349478793566,35,6,67,0.4,63,rough
4,4,28,0.293347055914774,20,6,67,0.4,63,rough
5,5,23,0.2323678397811582,16,6,67,0.4,63,rough
6,6,25,1.0,69,6,67,0.4,63,rough
7,7,22,0.15207834138855472,11,6,67,0.4,63,rough
8,8,26,0.9763356965186142,66,6,67,0.4,63,rough
9,9,25,1.0,66,6,67,0.4,63,rough
10,10,26,0.9763356965186142,66,6,67,0.4,63,rough
