,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,8,0.42451263746396406,32,22,76,0.2,16,smooth
1,1,9,0.7585356074879476,59,22,76,0.2,16,smooth
2,2,10,0.9349208446455959,69,22,76,0.2,16,smooth
3,3,11,1.0,77,22,76,0.2,16,smooth
4,4,12,0.9728748116475399,74,22,76,0.2,16,smooth
5,5,13,0.7891870622313778,62,22,76,0.2,16,smooth
6,6,14,0.5217172975526092,40,22,76,0.2,16,smooth
7,7,11,1.0,75,22,76,0.2,16,smooth
8,8,12,0.9728748116475399,74,22,76,0.2,16,smooth
9,9,13,0.7891870622313778,59,22,76,0.2,16,smooth
10,10,11,1.0,76,22,76,0.2,16,smooth
