,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,30,0.04856146591320502,5,35,71,0,32,smooth
1,1,29,0.0,0,35,71,0,32,smooth
2,2,28,0.21995781710316642,16,35,71,0,32,smooth
3,3,27,0.4537478736980271,32,35,71,0,32,smooth
4,4,26,0.5968639856253268,42,35,71,0,32,smooth
5,5,25,0.6664760642684788,47,35,71,0,32,smooth
6,6,24,0.6844862778721135,48,35,71,0,32,smooth
7,7,23,0.7514320756981244,52,35,71,0,32,smooth
8,8,22,0.905066361769084,65,35,71,0,32,smooth
9,9,21,1.0,71,35,71,0,32,smooth
10,10,20,0.9572269343427956,68,35,71,0,32,smooth
