,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,18,1.0,63,4,63,0.4,5,rough
1,1,17,0.575954269341993,36,4,63,0.4,5,rough
2,2,19,0.7740243607870062,47,4,63,0.4,5,rough
3,3,20,0.6477820583062025,40,4,63,0.4,5,rough
4,4,16,0.1783658367237774,11,4,63,0.4,5,rough
5,5,19,0.7740243607870062,49,4,63,0.4,5,rough
6,6,18,1.0,62,4,63,0.4,5,rough
7,7,19,0.7740243607870062,48,4,63,0.4,5,rough
8,8,18,1.0,64,4,63,0.4,5,rough
9,9,19,0.7740243607870062,49,4,63,0.4,5,rough
10,10,18,1.0,64,4,63,0.4,5,rough
