,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,2,0.12409412863144627,10,12,77,0.2,24,rough
1,1,3,0.1042706650637551,8,12,77,0.2,24,rough
2,2,4,0.12608348071136655,11,12,77,0.2,24,rough
3,3,5,0.5503712021650681,42,12,77,0.2,24,rough
4,4,6,0.3596926243455298,28,12,77,0.2,24,rough
5,5,7,0.06242948327804764,5,12,77,0.2,24,rough
6,6,5,0.5503712021650681,40,12,77,0.2,24,rough
7,7,4,0.12608348071136655,9,12,77,0.2,24,rough
8,8,5,0.5503712021650681,45,12,77,0.2,24,rough
9,9,6,0.3596926243455298,28,12,77,0.2,24,rough
10,10,5,0.5503712021650681,42,12,77,0.2,24,rough
