,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,8,0.4417233130039695,36,35,80,0.2,33,rough
1,1,7,0.8333849639607885,66,35,80,0.2,33,rough
2,2,9,0.06360241041987584,5,35,80,0.2,33,rough
3,3,6,0.8290424871720697,67,35,80,0.2,33,rough
4,4,5,0.6793049776546309,54,35,80,0.2,33,rough
5,5,4,0.7106776233868138,55,35,80,0.2,33,rough
6,6,3,0.7015437541434282,58,35,80,0.2,33,rough
7,7,2,0.6586479884175732,53,35,80,0.2,33,rough
8,8,1,0.5217974939759648,42,35,80,0.2,33,rough
9,9,7,0.8333849639607885,68,35,80,0.2,33,rough
10,10,6,0.8290424871720697,67,35,80,0.2,33,rough
