,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,12,0.14594157247705375,10,13,67,0.6,58,smooth
1,1,13,0.2654071733197805,19,13,67,0.6,58,smooth
2,2,14,0.41811993910116474,28,13,67,0.6,58,smooth
3,3,15,0.5474284383173352,36,13,67,0.6,58,smooth
4,4,16,0.5528919561768265,36,13,67,0.6,58,smooth
5,5,17,0.45883748946459857,31,13,67,0.6,58,smooth
6,6,18,0.3858644272501738,24,13,67,0.6,58,smooth
7,7,19,0.35586560768141534,26,13,67,0.6,58,smooth
8,8,20,0.30936436431903186,21,13,67,0.6,58,smooth
9,9,15,0.5474284383173352,36,13,67,0.6,58,smooth
10,10,14,0.41811993910116474,28,13,67,0.6,58,smooth
