,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,29,0.2550883699637327,19,14,78,0.4,28,smooth
1,1,28,0.28977759360800825,24,14,78,0.4,28,smooth
2,2,27,0.521906061185611,40,14,78,0.4,28,smooth
3,3,26,0.7309698607667118,57,14,78,0.4,28,smooth
4,4,25,0.7765821132888406,61,14,78,0.4,28,smooth
5,5,24,0.6482627421709266,49,14,78,0.4,28,smooth
6,6,23,0.47992905353857834,38,14,78,0.4,28,smooth
7,7,22,0.41151774112030687,31,14,78,0.4,28,smooth
8,8,21,0.47240773118508994,36,14,78,0.4,28,smooth
9,9,20,0.6021641643355382,46,14,78,0.4,28,smooth
10,10,19,0.6890791048065594,55,14,78,0.4,28,smooth
