,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,7,0.5503685628711116,38,10,69,0.4,38,rough
1,1,6,0.4235682796501017,30,10,69,0.4,38,rough
2,2,8,0.3934294520700327,25,10,69,0.4,38,rough
3,3,9,0.5177452266633278,36,10,69,0.4,38,rough
4,4,10,0.9631410498633851,67,10,69,0.4,38,rough
5,5,11,0.9944976369171052,69,10,69,0.4,38,rough
6,6,12,0.5389318183899124,36,10,69,0.4,38,rough
7,7,13,0.44254821428624547,30,10,69,0.4,38,rough
8,8,14,0.5561728183291577,39,10,69,0.4,38,rough
9,9,15,0.6215778629619544,43,10,69,0.4,38,rough
10,10,16,1.0,68,10,69,0.4,38,rough
