,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,29,0.0,0,1,63,0.8,35,smooth
1,1,28,0.13241878686805494,10,1,63,0.8,35,smooth
2,2,27,0.4471186908440719,27,1,63,0.8,35,smooth
3,3,26,0.7834730077799389,49,1,63,0.8,35,smooth
4,4,25,0.9459541684236629,60,1,63,0.8,35,smooth
5,5,24,0.9305137307794434,61,1,63,0.8,35,smooth
6,6,23,0.9165358779785636,58,1,63,0.8,35,smooth
7,7,22,0.9716152299746291,63,1,63,0.8,35,smooth
8,8,21,1.0,62,1,63,0.8,35,smooth
9,9,20,0.9473233282924096,58,1,63,0.8,35,smooth
10,10,19,0.8695054901654271,54,1,63,0.8,35,smooth
