,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,1,0.3905790489726215,29,37,76,0.4,76,smooth
1,1,2,0.6423488208074156,49,37,76,0.4,76,smooth
2,2,3,0.7489405210428423,56,37,76,0.4,76,smooth
3,3,4,0.7583685997145962,58,37,76,0.4,76,smooth
4,4,5,0.7904052801161259,59,37,76,0.4,76,smooth
5,5,6,0.8622258861354188,65,37,76,0.4,76,smooth
6,6,7,0.9399909239560769,72,37,76,0.4,76,smooth
7,7,8,1.0,75,37,76,0.4,76,smooth
8,8,9,0.9654447055010236,75,37,76,0.4,76,smooth
9,9,10,0.7966312508057228,60,37,76,0.4,76,smooth
10,10,9,0.9654447055010236,73,37,76,0.4,76,smooth
