,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,15,0.07019086795529562,6,26,78,0.2,77,smooth
1,1,14,0.0,0,26,78,0.2,77,smooth
2,2,16,0.2965374464171663,24,26,78,0.2,77,smooth
3,3,17,0.619580551738059,48,26,78,0.2,77,smooth
4,4,18,0.913144800128626,71,26,78,0.2,77,smooth
5,5,19,1.0,79,26,78,0.2,77,smooth
6,6,20,0.8696621929072221,67,26,78,0.2,77,smooth
7,7,19,1.0,80,26,78,0.2,77,smooth
8,8,18,0.913144800128626,71,26,78,0.2,77,smooth
9,9,17,0.619580551738059,47,26,78,0.2,77,smooth
10,10,16,0.2965374464171663,24,26,78,0.2,77,smooth
