,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,2,0.06644448639617807,6,6,71,0.6,17,smooth
1,1,3,0.15546655232452175,13,6,71,0.6,17,smooth
2,2,4,0.3450370851743958,23,6,71,0.6,17,smooth
3,3,5,0.46653471435577637,32,6,71,0.6,17,smooth
4,4,6,0.38831563190634455,27,6,71,0.6,17,smooth
5,5,7,0.21264320055056687,16,6,71,0.6,17,smooth
6,6,5,0.46653471435577637,34,6,71,0.6,17,smooth
7,7,4,0.3450370851743958,27,6,71,0.6,17,smooth
8,8,5,0.46653471435577637,34,6,71,0.6,17,smooth
9,9,6,0.38831563190634455,27,6,71,0.6,17,smooth
10,10,5,0.46653471435577637,33,6,71,0.6,17,smooth
