,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,2,0.0,0,27,68,0.6,9,smooth
1,1,3,0.15994255101557264,10,27,68,0.6,9,smooth
2,2,4,0.4896495768012984,33,27,68,0.6,9,smooth
3,3,5,0.7460892199563453,52,27,68,0.6,9,smooth
4,4,6,0.7763280434400782,53,27,68,0.6,9,smooth
5,5,7,0.597087753798208,41,27,68,0.6,9,smooth
6,6,4,0.4896495768012984,33,27,68,0.6,9,smooth
7,7,5,0.7460892199563453,52,27,68,0.6,9,smooth
8,8,6,0.7763280434400782,52,27,68,0.6,9,smooth
9,9,7,0.597087753798208,42,27,68,0.6,9,smooth
10,10,5,0.7460892199563453,50,27,68,0.6,9,smooth
