,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,12,0.38862910305436804,29,18,74,0.2,59,smooth
1,1,13,0.48218204866833086,36,18,74,0.2,59,smooth
2,2,14,0.5029285599157197,38,18,74,0.2,59,smooth
3,3,15,0.4830224838102971,34,18,74,0.2,59,smooth
4,4,16,0.4278770556484276,33,18,74,0.2,59,smooth
5,5,17,0.30092878613474844,23,18,74,0.2,59,smooth
6,6,13,0.48218204866833086,35,18,74,0.2,59,smooth
7,7,14,0.5029285599157197,36,18,74,0.2,59,smooth
8,8,13,0.48218204866833086,36,18,74,0.2,59,smooth
9,9,14,0.5029285599157197,36,18,74,0.2,59,smooth
10,10,13,0.48218204866833086,34,18,74,0.2,59,smooth
