,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,29,0.3304080254866764,25,12,79,0.6,35,smooth
1,1,28,0.6261286161189863,51,12,79,0.6,35,smooth
2,2,27,0.6438602092037434,51,12,79,0.6,35,smooth
3,3,30,0.0,0,12,79,0.6,35,smooth
4,4,26,0.45750925354642735,36,12,79,0.6,35,smooth
5,5,25,0.40226238677885723,32,12,79,0.6,35,smooth
6,6,24,0.63118597572704,50,12,79,0.6,35,smooth
7,7,23,0.9394512533106503,75,12,79,0.6,35,smooth
8,8,22,1.0,79,12,79,0.6,35,smooth
9,9,21,0.77105888578032,60,12,79,0.6,35,smooth
10,10,22,1.0,79,12,79,0.6,35,smooth
