,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,4,0.7400032605296465,56,5,77,0.2,21,rough
1,1,5,0.7182280016954184,55,5,77,0.2,21,rough
2,2,6,0.6133451376143363,47,5,77,0.2,21,rough
3,3,7,0.606437546891454,46,5,77,0.2,21,rough
4,4,8,0.8112858687422094,60,5,77,0.2,21,rough
5,5,9,0.8049062166121729,62,5,77,0.2,21,rough
6,6,10,0.7470914133301335,58,5,77,0.2,21,rough
7,7,11,1.0,77,5,77,0.2,21,rough
8,8,12,0.5737797402370305,44,5,77,0.2,21,rough
9,9,9,0.8049062166121729,62,5,77,0.2,21,rough
10,10,11,1.0,77,5,77,0.2,21,rough
