,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,6,0.7567865446378538,61,39,79,0.2,30,rough
1,1,7,0.5226275538608246,41,39,79,0.2,30,rough
2,2,8,0.6140045255617953,49,39,79,0.2,30,rough
3,3,9,0.6438348745558343,50,39,79,0.2,30,rough
4,4,10,0.632929062630902,49,39,79,0.2,30,rough
5,5,11,0.5304871833631268,41,39,79,0.2,30,rough
6,6,9,0.6438348745558343,52,39,79,0.2,30,rough
7,7,8,0.6140045255617953,48,39,79,0.2,30,rough
8,8,9,0.6438348745558343,52,39,79,0.2,30,rough
9,9,8,0.6140045255617953,47,39,79,0.2,30,rough
10,10,9,0.6438348745558343,50,39,79,0.2,30,rough
