,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,24,0.42939765783958866,28,33,67,0,7,smooth
1,1,23,0.1793276037820016,11,33,67,0,7,smooth
2,2,25,0.5976012288064978,40,33,67,0,7,smooth
3,3,26,0.7222878057449496,48,33,67,0,7,smooth
4,4,27,0.7263949022943949,49,33,67,0,7,smooth
5,5,28,0.6192979901943207,42,33,67,0,7,smooth
6,6,29,0.4874818943332892,33,33,67,0,7,smooth
7,7,30,0.39849270189954206,26,33,67,0,7,smooth
8,8,25,0.5976012288064978,40,33,67,0,7,smooth
9,9,26,0.7222878057449496,49,33,67,0,7,smooth
10,10,27,0.7263949022943949,50,33,67,0,7,smooth
