,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,27,0.4537478736980271,33,35,70,0.6,13,smooth
1,1,26,0.5968639856253268,42,35,70,0.6,13,smooth
2,2,25,0.6664760642684788,46,35,70,0.6,13,smooth
3,3,28,0.21995781710316642,14,35,70,0.6,13,smooth
4,4,29,0.0,0,35,70,0.6,13,smooth
5,5,24,0.6844862778721135,47,35,70,0.6,13,smooth
6,6,23,0.7514320756981244,55,35,70,0.6,13,smooth
7,7,22,0.905066361769084,65,35,70,0.6,13,smooth
8,8,21,1.0,69,35,70,0.6,13,smooth
9,9,20,0.9572269343427956,66,35,70,0.6,13,smooth
10,10,19,0.8566402350113845,59,35,70,0.6,13,smooth
