,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,14,0.8573016022569282,65,13,76,0.2,11,rough
1,1,13,0.6990578638337398,52,13,76,0.2,11,rough
2,2,15,0.6098707450014589,46,13,76,0.2,11,rough
3,3,16,0.5113021142354829,39,13,76,0.2,11,rough
4,4,12,0.5487384604683339,41,13,76,0.2,11,rough
5,5,11,0.39743571947677514,30,13,76,0.2,11,rough
6,6,17,1.0,75,13,76,0.2,11,rough
7,7,18,0.9898779651100205,75,13,76,0.2,11,rough
8,8,19,0.585119456900077,46,13,76,0.2,11,rough
9,9,20,0.4332266864186181,33,13,76,0.2,11,rough
10,10,17,1.0,74,13,76,0.2,11,rough
