,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,6,0.44589061385168444,36,10,78,0.6,48,smooth
1,1,7,0.37079851452242074,27,10,78,0.6,48,smooth
2,2,8,0.35960917715652857,28,10,78,0.6,48,smooth
3,3,5,0.573424999444642,44,10,78,0.6,48,smooth
4,4,4,0.6391426995242028,49,10,78,0.6,48,smooth
5,5,3,0.5978147399985966,46,10,78,0.6,48,smooth
6,6,2,0.5356488591539769,41,10,78,0.6,48,smooth
7,7,1,0.4993348619526304,39,10,78,0.6,48,smooth
8,8,5,0.573424999444642,44,10,78,0.6,48,smooth
9,9,4,0.6391426995242028,50,10,78,0.6,48,smooth
10,10,6,0.44589061385168444,34,10,78,0.6,48,smooth
