,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,2,0.5786165730646398,42,31,71,1,43,smooth
1,1,3,0.4711801110670606,34,31,71,1,43,smooth
2,2,4,0.46891607212233033,33,31,71,1,43,smooth
3,3,1,0.6638809927759135,46,31,71,1,43,smooth
4,4,2,0.5786165730646398,41,31,71,1,43,smooth
5,5,3,0.4711801110670606,32,31,71,1,43,smooth
6,6,4,0.46891607212233033,35,31,71,1,43,smooth
7,7,5,0.4202329558291235,30,31,71,1,43,smooth
8,8,6,0.24113458505270305,15,31,71,1,43,smooth
9,9,2,0.5786165730646398,40,31,71,1,43,smooth
10,10,1,0.6638809927759135,47,31,71,1,43,smooth
