,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,22,0.35605072355848516,22,5,67,0.6,79,smooth
1,1,21,0.5202432902178524,36,5,67,0.6,79,smooth
2,2,23,0.379418039981813,26,5,67,0.6,79,smooth
3,3,24,0.47480941520591113,31,5,67,0.6,79,smooth
4,4,25,0.5259082417487578,36,5,67,0.6,79,smooth
5,5,26,0.5015125764208248,37,5,67,0.6,79,smooth
6,6,27,0.47634595483277714,33,5,67,0.6,79,smooth
7,7,28,0.4878317157597517,32,5,67,0.6,79,smooth
8,8,22,0.35605072355848516,24,5,67,0.6,79,smooth
9,9,26,0.5015125764208248,33,5,67,0.6,79,smooth
10,10,25,0.5259082417487578,35,5,67,0.6,79,smooth
