,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,15,0.6215778629619544,50,10,80,0,50,rough
1,1,14,0.5561728183291577,45,10,80,0,50,rough
2,2,16,1.0,79,10,80,0,50,rough
3,3,17,0.5187488927640268,42,10,80,0,50,rough
4,4,13,0.44254821428624547,36,10,80,0,50,rough
5,5,18,0.1493996640954031,12,10,80,0,50,rough
6,6,16,1.0,79,10,80,0,50,rough
7,7,15,0.6215778629619544,51,10,80,0,50,rough
8,8,16,1.0,82,10,80,0,50,rough
9,9,15,0.6215778629619544,48,10,80,0,50,rough
10,10,16,1.0,80,10,80,0,50,rough
